56,55,55,55
18,67,20,66
35,53,36,57
35,51,33,63
35,41,35,51
35,41,34,43
13,51,12,38
13,37,13,35
11,47,13,37
23,24,11,30
12,11,17,11
21,12,9,12
25,21,25,22
51,10,31,9
53,14,53,19
54,15,37,25
44,40,38,39
40,40,39,20
35,38,40,40
40,40,54,38
57,37,34,38
58,35,38,38
55,40,52,39
55,41,46,41
64,17,60,17
71,30,69,11
79,13,81,17
78,13,75,11
68,12,84,23
78,13,65,12
69,12,77,12
65,11,65,17
65,16,65,11
64,15,71,28
64,17,58,17
72,28,64,30
59,36,67,30
55,40,37,42
39,25,39,26
34,60,33,61
35,57,33,62
36,52,33,62
35,53,35,57
35,61,36,61
55,74,56,70
55,64,54,60
53,58,53,77
53,53,54,61
36,59,37,58
37,54,38,53
38,51,39,41
43,41,47,42
44,42,38,41
54,40,55,41
52,57,61,54
60,38,72,39
67,55,72,39
72,54,77,54
61,53,77,54
65,54,90,53
89,44,89,57
90,52,89,42
88,61,74,58
88,69,75,53
75,52,90,68
73,60,74,59
78,72,88,69
82,72,83,73
69,64,76,73
77,73,77,73
70,63,71,61
75,56,73,58
77,56,68,64
67,64,61,72
60,68,72,78
61,89,57,73
52,88,57,89
45,87,44,87
35,82,35,87
36,79,36,91
35,88,55,70
55,66,54,75
56,69,54,74
54,75,56,69
53,89,48,89
43,87,59,87
47,88,58,88
35,78,35,82
35,87,19,72
20,76,20,68
21,65,20,76
20,67,20,76
22,63,20,89
11,80,11,75
12,84,12,85
14,88,25,88
19,72,21,72
36,56,22,66
36,56,35,53
35,57,34,49
34,46,33,45
34,47,37,81
37,81,34,80
36,81,32,79
34,80,33,79
33,86,38,89
47,87,49,87
36,87,36,89
35,82,33,87
47,88,33,87
49,88,45,89
51,87,52,87
40,88,35,88
40,88,35,88
40,60,38,60
19,74,20,66
22,62,24,80
20,75,21,63
25,88,17,88
21,73,11,81
13,87,15,88
12,89,18,73
21,75,10,75
10,75,11,75
19,75,10,75
26,79,22,89
34,79,26,79
28,81,33,81
25,82,28,81
34,87,44,88
48,88,46,88
49,88,45,89
50,88,52,87
53,87,51,87
40,88,35,88
36,87,46,89
36,87,35,87
35,89,35,89
43,88,35,88
51,90,55,74
68,90,69,88
73,78,75,82
75,80,75,80
75,76,78,72
59,73,61,69
70,63,76,76
80,70,72,61
74,57,80,70
88,68,85,72
83,75,89,66
90,66,89,59
89,60,88,60
90,47,92,51
85,22,85,21
86,21,85,20
80,11,83,18
68,13,73,12
65,15,65,17
64,15,65,10
71,28,66,28
59,15,72,28
68,29,62,17
58,19,63,32
47,12,52,11
37,26,37,25
37,19,46,40
45,41,50,40
43,40,38,39
45,41,42,40
36,29,30,29
30,28,36,29
40,21,31,26
38,27,31,26
27,29,24,28
11,31,24,21
13,23,12,27
12,39,13,42
24,24,12,24
18,11,22,12
19,12,26,13
25,21,31,21
53,14,31,9
53,18,53,19
54,16,54,15
37,25,43,40
41,39,42,40
37,25,47,41
53,39,47,41
47,41,38,39
55,40,48,41
57,37,43,39
55,40,53,39
57,37,55,41
61,35,55,40
60,17,64,17
71,30,69,11
79,13,83,20
80,15,84,21
84,21,81,16
90,28,81,16
90,25,90,25
88,51,92,50
90,46,89,52
77,70,85,71
86,71,82,73
78,73,84,74
71,60,68,64
70,61,65,69
67,64,64,69
63,70,67,64
71,78,62,71
63,69,61,72
60,71,71,85
71,86,76,82
55,76,61,88
50,87,52,91
36,91,36,78
36,79,35,88
33,60,37,60
33,60,34,60
55,63,54,67
54,55,54,71
53,53,54,71
56,62,53,70
51,41,56,42
44,43,47,42
48,42,57,42
45,43,56,42
52,42,36,44
38,54,37,41
37,49,38,52
36,43,34,60
40,61,33,80
39,62,19,64
35,58,36,62
33,28,29,28
37,29,22,30
37,40,43,39
42,40,54,42
71,29,60,17
71,30,70,11
80,15,74,12
81,16,78,13
81,16,76,12
87,24,86,24
86,22,84,19
87,23,89,26
72,40,72,40
90,39,72,39
89,47,89,45
90,43,90,38
90,38,91,39
90,43,88,47
90,25,84,21
90,25,89,24
85,21,83,20
81,18,79,17
83,19,78,16
86,21,90,30
84,19,81,17
72,13,73,12
76,12,80,15
65,19,76,11
65,11,64,16
64,15,69,12
72,28,67,28
64,17,72,28
71,27,61,35
56,41,47,38
37,42,39,26
38,28,34,47
34,53,37,60
20,72,34,62
20,74,31,81
34,80,20,76
27,80,20,76
20,67,20,75
25,81,24,81
28,80,32,79
27,81,19,75
19,75,21,68
20,66,21,68
19,76,19,75
20,71,20,64
37,62,33,58
37,62,34,59
54,54,37,61
47,41,53,69
38,43,42,42
56,43,38,42
55,40,54,40
49,42,56,43
60,38,54,40
61,37,72,39
72,39,70,54
67,55,77,54
68,55,74,55
77,54,70,56
65,54,90,54
90,56,89,58
89,36,90,46
89,49,89,38
92,26,89,30
90,27,85,20
84,19,80,11
65,15,65,19
65,11,65,17
64,15,65,16
71,28,66,28
58,17,64,17
72,28,71,27
56,37,57,36
60,35,55,38
60,36,54,40
55,39,37,42
39,26,36,29
26,28,36,30
32,29,22,29
11,34,12,25
13,41,12,28
25,24,24,24
22,12,13,11
22,25,25,21
31,9,51,10
51,12,53,18
59,19,53,19
37,30,37,27
37,24,36,27
37,22,37,30
39,11,43,11
32,13,29,13
31,11,44,13
31,11,34,12
32,22,31,11
11,17,11,13
13,25,15,10
23,26,10,30
9,65,18,65
15,66,16,66
17,65,11,63
36,61,35,60
37,63,36,62
33,52,35,60
37,63,33,51
35,59,34,53
35,48,11,54
12,56,12,45
11,65,15,65
12,59,10,65
11,65,10,65
17,65,35,60
35,57,34,55
21,74,20,70
21,73,21,76
24,81,29,81
28,81,20,76
20,68,20,76
13,73,28,87
19,88,26,88
15,88,13,87
12,80,11,88
12,89,13,76
12,89,12,90
13,78,11,75
21,75,11,75
10,75,12,81
10,75,12,74
19,75,27,78
26,79,26,79
28,78,34,79
25,82,33,82
33,83,33,80
55,78,54,65
54,64,56,71
54,63,56,70
55,67,53,77
55,56,56,63
47,41,56,42
41,43,43,42
63,36,61,37
64,34,73,44
62,35,71,45
69,27,67,31
83,18,86,21
84,19,89,26
86,21,80,16
90,28,84,19
80,16,83,18
86,22,87,24
79,15,65,17
66,13,78,13
67,12,78,13
78,13,81,19
64,16,66,13
69,12,76,11
66,29,65,13
66,13,59,16
64,17,60,35
51,18,55,17
52,18,51,18
44,13,54,17
41,13,40,13
43,11,37,24
38,13,38,13
49,12,30,13
31,21,30,22
23,22,11,18
12,22,13,25
23,26,9,30
18,65,9,65
22,64,21,64
15,66,17,65
11,63,15,66
35,57,35,60
21,74,19,69
24,80,27,81
33,80,23,80
36,81,36,81
36,81,24,78
27,80,29,79
29,79,26,79
25,80,27,80
33,60,37,61
34,60,37,61
40,41,45,42
36,42,49,43
44,42,54,39
52,58,55,55
73,45,60,38
65,34,73,46
65,34,72,46
72,45,66,33
85,19,67,31
81,17,87,23
75,13,85,20
90,27,74,13
90,26,85,20
90,25,87,23
86,21,88,24
88,23,90,25
90,29,76,43
74,38,75,40
74,44,90,46
77,70,85,70
84,72,86,71
83,74,84,74
78,73,74,77
78,56,68,64
64,70,68,63
65,68,73,59
75,58,64,70
77,57,69,62
75,56,75,56
81,71,77,56
90,60,91,59
90,54,73,44
89,41,90,54
91,46,89,38
88,54,89,38
88,30,92,31
92,26,90,29
85,21,90,25
73,12,86,21
65,15,65,19
65,11,65,17
65,16,65,16
59,15,67,28
71,27,72,28
53,17,61,17
53,17,48,12
36,20,38,28
37,20,36,20
37,27,36,21
36,23,40,40
53,39,49,40
54,39,57,38
43,40,57,38
47,41,55,39
59,36,60,35
64,31,65,30
59,18,55,17
62,18,51,18
66,18,52,18
65,17,65,16
65,16,66,18
60,34,73,12
72,29,78,13
83,19,84,20
85,21,85,21
87,24,88,25
83,18,87,24
90,24,90,27
87,23,83,18
85,20,87,23
90,25,76,44
88,52,92,50
85,71,88,68
86,71,77,70
78,73,84,74
71,60,74,57
68,63,79,56
71,60,64,70
67,65,64,70
76,56,77,56
72,59,77,57
90,56,91,59
89,65,88,65
89,47,88,45
90,56,89,47
91,68,89,62
92,67,90,68
90,68,74,58
85,71,91,67
78,70,83,74
76,71,86,71
88,70,78,73
71,77,74,58
68,64,64,69
75,57,69,62
64,69,63,70
76,58,67,64
72,60,73,61
64,68,60,70
65,66,60,70
60,70,57,77
46,88,52,88
35,78,36,86
33,78,33,78
33,78,35,79
35,79,36,86
35,88,35,78
35,88,36,87
51,90,51,89
69,88,55,74
72,82,75,82
71,87,75,80
75,80,75,80
75,76,62,69
70,63,59,72
66,65,72,61
67,64,74,57
77,57,74,56
71,60,80,72
74,57,73,58
90,56,91,59
89,49,89,49
91,57,89,47
72,45,75,43
77,42,71,42
78,41,72,41
58,39,61,36
62,35,64,34
66,33,56,42
73,41,56,42
62,35,64,34
66,33,59,38
70,31,60,37
73,29,71,28
68,32,72,29
63,34,70,28
69,28,66,32
91,31,67,31
72,40,90,35
90,34,77,43
70,40,73,40
74,40,73,45
89,55,71,54
73,54,76,57
76,57,76,56
77,43,68,54
54,55,72,40
61,39,55,41
55,74,54,69
55,66,57,73
48,89,56,74
57,88,44,88
42,87,59,87
46,88,35,86
36,77,35,77
35,88,35,89
55,73,55,69
55,67,54,66
56,89,52,89
49,88,60,88
66,87,63,71
73,80,73,76
65,68,63,69
72,81,71,60
66,65,79,71
73,57,80,72
91,59,89,64
91,56,75,43
76,41,75,39
70,54,73,55
69,54,77,41
75,56,74,43
77,57,71,54
90,57,69,53
89,61,90,58
88,64,89,48
88,64,90,56
93,67,89,68
77,70,83,74
82,73,88,70
71,60,74,77
68,63,74,57
64,70,79,56
70,61,65,68
75,56,76,56
73,59,75,56
90,60,75,56
90,56,89,47
90,56,90,49
88,44,90,55
90,49,88,45
75,58,90,55
90,55,74,57
90,68,91,67
84,74,77,70
84,74,78,73
74,57,71,60
65,69,68,64
76,58,67,64
65,67,60,71
71,79,72,78
72,79,62,70
59,73,57,76
63,68,59,72
58,89,62,89
49,88,54,88
55,56,56,77
55,54,54,54
50,41,54,41
56,42,48,41
73,42,73,57
90,46,90,50
91,51,89,60
90,56,89,45
89,58,88,61
89,42,75,40
90,37,89,37
75,40,73,46
68,30,71,27
63,37,72,27
71,28,72,28
67,31,72,28
66,32,55,42
60,56,60,37
55,55,45,42
37,41,45,42
38,54,37,40
34,60,36,43
55,72,55,68
34,77,55,77
42,89,45,89
50,88,39,88
40,88,51,88
55,87,57,88
43,87,60,87
54,89,60,87
59,87,44,87
35,84,44,87
35,80,36,90
55,76,35,88
56,74,55,69
56,74,54,67
55,69,54,69
55,76,57,57
49,41,54,41
58,42,43,43
73,41,49,41
71,45,67,32
88,24,85,20
82,18,89,25
85,20,90,31
90,26,87,22
88,23,91,28
90,30,88,39
92,50,75,38
83,71,90,52
77,70,89,69
82,73,78,73
71,60,74,58
68,64,69,62
64,69,76,58
67,64,74,59
69,62,66,65
71,78,62,71
73,84,72,79
73,79,58,75
58,73,69,86
77,81,65,88
73,85,62,87
62,88,62,87
52,91,55,76
62,73,35,83
35,88,36,79
55,78,55,74
54,65,54,64
46,89,50,89
53,88,45,88
56,88,45,88
35,89,35,85
39,88,35,88
27,80,36,80
28,79,26,79
20,70,21,69
21,69,19,76
13,72,22,66
14,71,21,71
13,87,19,89
11,76,12,85
17,89,12,83
12,83,11,76
13,88,17,89
25,86,26,84
25,87,12,89
11,88,13,76
18,88,15,74
12,74,12,90
10,75,21,75
12,74,11,75
10,75,12,74
26,82,19,75
27,79,19,75
28,78,26,78
34,79,33,82
33,80,33,83
43,89,34,88
45,88,47,88
35,88,51,88
41,88,51,88
52,87,53,87
39,88,48,88
57,76,49,88
56,88,58,77
58,77,56,89
69,87,67,87
71,85,70,87
72,84,49,86
70,87,50,86
73,82,69,89
69,89,72,84
69,89,66,88
74,78,75,82
67,90,75,82
75,80,75,80
61,69,75,76
76,76,59,73
71,63,73,61
69,64,63,68
74,61,57,74
57,76,56,73
64,67,62,69
62,69,66,66
56,73,59,73
58,89,62,89
57,76,44,87
34,79,37,85
32,78,37,86
41,89,32,79
34,87,42,88
34,87,36,89
36,89,42,88
37,89,36,89
52,89,55,75
73,82,68,91
75,82,70,88
71,87,76,81
75,80,75,80
59,73,78,72
65,67,70,63
72,61,77,75
67,64,80,70
74,58,81,71
85,73,87,70
72,77,84,74
89,67,90,66
76,73,82,78
84,73,90,66
87,71,89,68
90,49,90,47
92,31,89,24
85,21,90,25
85,20,84,19
68,13,73,12
65,15,65,19
65,16,65,17
66,28,71,28
59,15,58,17
69,28,64,30
67,30,71,27
49,38,53,40
36,29,39,26
38,28,23,29
23,28,30,30
22,22,23,22
27,22,12,37
12,25,12,23
12,34,13,21
12,48,14,65
18,65,9,65
21,64,12,64
11,63,21,64
36,61,15,66
35,60,35,57
37,63,35,60
36,62,36,62
34,62,36,58
33,41,37,42
25,29,38,29
25,29,39,30
29,28,38,41
49,40,52,39
53,39,43,40
35,39,56,39
50,40,57,37
36,41,53,39
55,40,40,39
56,38,47,40
54,41,58,35
45,41,54,41
55,40,55,41
64,17,60,17
74,12,71,30
77,12,78,13
82,19,79,14
67,12,77,12
65,14,79,14
77,12,79,14
74,11,80,16
68,28,66,12
59,17,66,29
62,33,64,30
57,36,57,36
56,37,61,34
53,39,57,36
54,40,37,42
39,26,36,29
38,28,22,29
25,28,38,29
38,31,23,29
29,28,23,29
12,38,12,26
13,41,13,24
12,27,13,23
12,43,13,44
13,31,12,43
12,41,13,51
10,65,17,65
21,64,21,64
11,63,35,57
37,63,34,56
33,52,36,62
37,63,35,60
36,62,35,63
34,39,38,42
26,29,30,28
38,29,22,30
39,30,11,30
11,34,12,26
13,23,12,36
13,24,13,40
12,40,35,41
35,38,36,42
34,55,11,55
12,60,22,66
12,62,11,58
12,62,12,62
13,29,11,58
25,29,17,11
25,13,9,12
13,11,19,12
25,21,31,21
53,14,51,10
60,36,53,18
61,35,57,38
64,19,54,38
57,37,65,19
70,26,69,27
57,35,66,31
64,32,62,32
70,27,67,17
73,11,69,11
78,13,79,14
83,19,80,15
81,16,85,22
87,24,88,26
88,25,87,24
87,24,81,17
87,23,89,28
89,28,90,25
89,28,88,32
90,24,76,44
92,50,74,38
90,46,88,68
77,70,85,71
86,71,82,73
84,74,78,73
74,57,68,63
67,65,65,69
60,70,63,70
65,66,68,63
61,71,60,71
57,73,72,79
76,75,57,75
72,85,72,79
75,82,76,82
69,87,77,80
71,86,73,85
55,76,68,89
62,73,52,91
36,91,35,88
27,79,36,79
39,61,38,61
39,62,36,60
35,62,20,70
33,40,34,28
38,29,30,28
22,30,39,30
24,30,39,30
37,30,23,29
11,31,24,28
12,27,11,35
13,42,13,23
14,11,24,22
19,11,10,12
19,12,12,13
31,21,25,21
31,9,53,14
51,12,53,19
36,29,37,25
30,31,36,30
36,30,30,31
48,12,36,12
34,13,32,13
51,11,49,13
52,11,51,11
53,17,52,12
51,12,59,19
66,31,66,18
69,26,59,36
68,28,70,25
55,38,61,35
49,39,58,37
53,40,37,42
39,26,36,29
11,48,11,44
13,55,12,52
12,52,12,40
25,29,9,31
22,12,10,12
13,11,25,13
26,22,23,24
25,21,31,21
53,18,51,10
66,19,53,19
68,30,61,33
72,29,66,29
76,12,71,30
79,14,72,11
81,17,78,13
82,20,80,16
79,15,80,17
79,15,77,12
81,20,68,12
73,11,74,11
65,12,66,12
65,16,67,11
71,28,67,28
72,28,58,17
51,39,71,27
36,29,47,39
23,29,40,25
26,28,36,30
29,28,24,29
11,32,12,27
13,23,13,39
13,21,12,35
11,31,12,36
13,51,17,65
21,64,10,65
17,65,12,65
35,57,15,66
37,63,35,60
35,60,36,62
35,59,36,62
11,50,36,58
12,43,12,41
11,53,12,57
10,30,25,28
18,11,13,11
22,12,13,11
31,9,19,12
38,22,31,21
53,18,53,14
54,16,54,15
37,31,37,31
37,30,37,31
36,25,37,21
38,20,36,25
37,28,40,40
43,40,48,40
53,39,37,39
43,41,39,24
38,22,29,30
11,47,34,42
12,52,12,53
16,64,20,66
14,63,13,63
16,64,35,60
35,63,35,55
34,51,36,57
33,48,35,63
35,62,34,62
36,56,35,59
34,41,34,28
25,29,38,29
22,30,39,30
12,38,39,30
13,41,13,22
17,11,11,34
22,12,9,12
25,21,24,23
31,9,51,10
53,18,51,12
59,19,53,19
64,33,61,35
61,35,67,29
66,30,69,27
61,35,68,27
66,30,55,38
61,35,50,39
51,39,59,37
39,26,37,42
37,30,22,30
35,30,22,30
11,34,11,30
12,39,13,23
13,25,13,40
13,51,9,50
21,64,10,65
12,65,17,65
35,59,15,66
35,63,35,59
35,63,33,59
35,50,33,38
34,42,33,38
34,54,35,41
33,39,34,43
37,29,28,28
22,30,39,30
27,29,33,28
39,30,11,30
11,35,12,26
14,23,13,23
13,24,13,41
11,47,13,53
12,44,12,56
12,55,12,56
9,65,18,65
15,66,21,64
36,61,34,53
37,63,35,60
34,56,37,62
35,62,37,62
34,28,29,28
38,29,25,29
39,30,36,29
45,39,42,39
49,39,40,40
54,42,55,39
61,35,70,29
60,17,64,17
74,12,69,11
83,20,81,17
78,13,81,16
84,21,76,12
84,20,82,17
86,23,85,21
86,23,87,24
89,28,85,21
90,24,90,24
90,24,86,21
90,25,89,33
90,29,74,38
88,52,92,50
85,71,74,44
77,70,89,69
88,70,83,74
71,77,74,77
78,56,68,64
69,62,76,58
68,63,66,65
60,71,64,68
63,69,58,75
56,74,57,77
57,76,60,71
54,88,51,88
54,69,55,70
54,67,58,57
54,41,50,41
58,42,47,42
36,47,58,43
37,56,37,43
40,40,37,49
37,49,36,43
38,81,34,80
24,79,25,79
25,80,24,79
19,76,31,81
12,75,23,66
21,71,14,72
21,73,19,89
12,85,13,87
21,73,11,76
17,89,13,87
17,74,12,74
13,87,17,89
17,89,25,88
25,89,22,88
25,89,25,78
26,79,26,88
16,88,26,79
16,88,11,88
12,89,12,81
18,73,12,81
12,74,10,75
11,75,21,75
12,74,10,75
10,75,19,75
26,79,27,78
34,79,26,79
33,81,28,81
33,83,33,80
55,74,55,74
54,64,53,61
54,63,53,62
51,89,56,89
48,88,60,88
63,87,50,88
71,86,66,88
72,76,69,89
70,88,75,82
76,81,75,80
62,69,79,72
59,72,76,76
71,63,70,63
71,62,73,61
65,66,70,63
74,61,65,66
72,60,60,73
60,73,61,71
57,74,59,73
56,75,57,74
73,84,71,86
63,88,74,84
70,87,57,74
72,86,55,87
57,88,55,87
70,87,55,87
74,81,73,83
75,80,72,85
75,82,70,88
75,80,76,81
78,72,61,69
59,73,80,76
70,63,79,73
80,71,61,70
71,63,72,62
71,61,60,73
61,71,63,68
70,60,73,62
65,66,69,60
80,70,66,65
67,64,70,60
80,72,74,56
90,54,89,64
90,52,88,58
91,50,88,41
89,42,89,55
75,57,91,49
74,55,73,53
73,52,76,58
75,56,76,58
89,57,73,53
87,69,85,71
91,67,89,65
81,73,84,74
83,74,84,74
71,60,74,77
68,64,74,58
70,61,74,59
67,64,72,60
64,68,65,67
73,77,60,73
69,87,73,84
70,86,67,88
61,87,77,81
68,88,69,88
66,88,62,87
55,76,68,89
35,83,62,73
35,88,36,78
36,60,35,61
38,59,34,62
36,61,34,61
45,41,40,41
48,42,36,42
47,42,36,42
52,57,55,56
61,37,63,36
73,41,63,36
68,27,72,47
86,21,71,45
81,17,85,20
86,21,79,16
84,19,90,27
90,32,87,22
90,25,88,37
89,33,90,25
92,50,76,44
90,46,84,71
80,72,77,70
88,70,84,74
78,73,83,74
68,63,71,60
71,60,67,65
68,63,75,58
71,78,64,69
73,77,70,61
64,68,71,78
72,78,59,74
75,83,69,86
62,88,60,87
71,87,61,87
50,87,55,76
35,83,52,91
36,91,36,78
55,73,55,77
55,69,53,64
54,65,56,74
49,89,53,89
42,87,60,87
60,70,63,70
73,77,72,80
64,67,72,61
68,60,73,57
77,75,78,74
74,58,74,57
90,60,75,56
89,45,89,47
88,44,90,49
89,48,88,45
88,30,90,52
84,22,89,25
86,21,85,21
85,20,73,12
65,19,65,15
65,11,65,16
65,17,64,15
64,17,59,15
72,29,71,29
66,29,71,29
68,28,82,17
84,19,88,24
89,27,86,22
